athlete_id,full_name,sex,birth_year,height,weight,score,date_valid_from,date_valid_to,status,sid
8811,Markus Baur,M,1971,190.0,88.0,1,2022-06-11 00:00:00,9999-12-31,1,2574
8818,"Dorothy Lee ""Dotsie"" Bausch (Cowden-)",F,1973,175.0,59.0,4,2022-06-11 00:00:00,9999-12-31,1,2575
8823,Olivier Bausset,M,1982,180.0,69.0,5,2022-06-11 00:00:00,9999-12-31,1,2576
8832,Francisco Bautista Cuamatzi,M,1973,165.0,55.0,5,2022-06-11 00:00:00,9999-12-31,1,2577
8834,Yudelkys Bautista,F,1975,193.0,68.0,2,2022-06-11 00:00:00,9999-12-31,1,2578
8839,Ward Bauwens,M,1993,180.0,73.0,3,2022-06-11 00:00:00,9999-12-31,1,2579
8841,Karolis Baua,M,1987,182.0,90.0,2,2022-06-11 00:00:00,9999-12-31,1,2580
8847,Allison Baver,F,1981,160.0,57.0,2,2022-06-11 00:00:00,9999-12-31,1,2581
8848,Myriam milie Baverel,F,1981,174.0,70.0,2,2022-06-11 00:00:00,9999-12-31,1,2582
8849,Florence  Andre Isabelle Baverel-Robert,F,1975,167.0,60.0,3,2022-06-11 00:00:00,9999-12-31,1,2583
8853,Louise Bawden,F,1981,183.0,72.0,4,2022-06-11 00:00:00,9999-12-31,1,2584
8853,Louise Bawden,F,1982,183.0,72.0,4,2022-06-11 00:00:00,9999-12-31,1,2585
8855,Veronica Bawuah,F,1968,155.0,46.0,5,2022-06-11 00:00:00,9999-12-31,1,2586
8857,Alain Baxter,M,1974,179.0,75.0,2,2022-06-11 00:00:00,9999-12-31,1,2587
8861,Gregory Baxter,M,1990,179.0,62.0,5,2022-06-11 00:00:00,9999-12-31,1,2588
8865,Noel Baxter,M,1982,173.0,73.0,3,2022-06-11 00:00:00,9999-12-31,1,2589
8868,Tina Bay,F,1974,177.0,65.0,3,2022-06-11 00:00:00,9999-12-31,1,2590
8869,Lauren Bay-Regula,F,1981,173.0,64.0,3,2022-06-11 00:00:00,9999-12-31,1,2591
8869,Lauren Bay-Regula,F,1982,173.0,64.0,3,2022-06-11 00:00:00,9999-12-31,1,2592
8871,Darkhan Argynovich Bayakhmetov,M,1986,172.0,66.0,4,2022-06-11 00:00:00,9999-12-31,1,2593
8874,Bayaraagiin Naranbaatar,M,1980,163.0,55.0,5,2022-06-11 00:00:00,9999-12-31,1,2594
8882,Zauresh Baybusinova,F,1970,155.0,65.0,1,2022-06-11 00:00:00,9999-12-31,1,2595
8885,Yermek Satybaldyyevich Bayduashov,M,1982,,,5,2022-06-11 00:00:00,9999-12-31,1,2596
8888,"Clifford S. ""Cliff"" Bayer",M,1977,185.0,79.0,3,2022-06-11 00:00:00,9999-12-31,1,2597
8895,Sebastian Bayer,M,1986,189.0,79.0,4,2022-06-11 00:00:00,9999-12-31,1,2598
8901,Justine Bayiga,F,1979,155.0,57.0,3,2022-06-11 00:00:00,9999-12-31,1,2599
8902,Fita Bayissa,M,1973,173.0,52.0,3,2022-06-11 00:00:00,9999-12-31,1,2600
8910,Ryan Neville Bayley,M,1982,182.0,90.0,1,2022-06-11 00:00:00,9999-12-31,1,2601
8911,Anna Ellen Baylis (-Scheiderbauer),F,1977,173.0,56.0,1,2022-06-11 00:00:00,9999-12-31,1,2602
8923,Aron John Baynes,M,1987,208.0,115.0,4,2022-06-11 00:00:00,9999-12-31,1,2603
8925,Getuli Amnaay Bayo,M,1980,170.0,60.0,3,2022-06-11 00:00:00,9999-12-31,1,2604
8926,Amnaay Zebedayo Bayo,M,1976,178.0,64.0,1,2022-06-11 00:00:00,9999-12-31,1,2605
8932,Selim Bayrak,M,1988,165.0,50.0,4,2022-06-11 00:00:00,9999-12-31,1,2606
8933,Ivan Bayrakov,M,1984,178.0,64.0,2,2022-06-11 00:00:00,9999-12-31,1,2607
8936,Rvn Bayramov,M,1987,160.0,59.0,1,2022-06-11 00:00:00,9999-12-31,1,2608
8937,fqan Bayramov,M,1984,167.0,69.0,5,2022-06-11 00:00:00,9999-12-31,1,2609
8938,Islam Ilyasovich Bayramukov,M,1971,186.0,97.0,5,2022-06-11 00:00:00,9999-12-31,1,2610
8941,Bakhtiyar Bagasharovich Bayseitov,M,1972,176.0,76.0,2,2022-06-11 00:00:00,9999-12-31,1,2611
8944,Krisna Bayu,M,1975,184.0,90.0,2,2022-06-11 00:00:00,9999-12-31,1,2612
8947,Peter Bazlik,M,1975,179.0,87.0,1,2022-06-11 00:00:00,9999-12-31,1,2613
8949,Leonid Anatolievich Bazan,M,1985,168.0,66.0,4,2022-06-11 00:00:00,9999-12-31,1,2614
8950,Mario Alfonzo Bazn Argandoa,M,1988,175.0,64.0,4,2022-06-11 00:00:00,9999-12-31,1,2615
8953,mrbek Bazarbaew,M,1982,163.0,62.0,1,2022-06-11 00:00:00,9999-12-31,1,2616
8954,Sergey Valeryanovich Bazarevich,M,1965,190.0,79.0,5,2022-06-11 00:00:00,9999-12-31,1,2617
8957,Bazar Budazhapovich Bazarguruyev,M,1985,160.0,60.0,1,2022-06-11 00:00:00,9999-12-31,1,2618
8960,Vera Yevgenyevna Bazarova,F,1993,158.0,46.0,5,2022-06-11 00:00:00,9999-12-31,1,2619
8963,Asan Tolegenovich Bazayev,M,1981,170.0,66.0,2,2022-06-11 00:00:00,9999-12-31,1,2620
8969,Nadezhda Valeryevna Bazhina,F,1988,170.0,59.0,5,2022-06-11 00:00:00,9999-12-31,1,2621
8972,Irina Olegovna Bazilevskaya,F,1970,186.0,76.0,3,2022-06-11 00:00:00,9999-12-31,1,2622
8978,Svenja Bazlen,F,1984,174.0,58.0,5,2022-06-11 00:00:00,9999-12-31,1,2623
8979,Lorne Dorcas Bazolo,F,1983,170.0,60.0,2,2022-06-11 00:00:00,9999-12-31,1,2624
8981,Pavel Aleksandrovich Bazuk,M,1975,176.0,92.0,4,2022-06-11 00:00:00,9999-12-31,1,2625
8984,Tatyana Vyacheslavovna Bazyuk,F,1985,167.0,58.0,5,2022-06-11 00:00:00,9999-12-31,1,2626
8987,Evelyn Bazzanella,F,1977,168.0,58.0,3,2022-06-11 00:00:00,9999-12-31,1,2627
8991,Chiara Bazzoni,F,1984,172.0,60.0,5,2022-06-11 00:00:00,9999-12-31,1,2628
8999,Mhmmd bdlhmidov,M,1987,,,3,2022-06-11 00:00:00,9999-12-31,1,2629
9000,Tom Be'eri,M,1986,187.0,79.0,1,2022-06-11 00:00:00,9999-12-31,1,2630
9002,Jos Alfredo Bea Garca,M,1970,170.0,72.0,3,2022-06-11 00:00:00,9999-12-31,1,2631
9003,Sebastian Bea,M,1977,198.0,89.0,5,2022-06-11 00:00:00,9999-12-31,1,2632
9006,"Matthew Francis ""Matt"" Beach",M,1978,192.0,94.0,2,2022-06-11 00:00:00,9999-12-31,1,2633
9012,"Andrew Edgar ""Andy"" Beadsworth",M,1967,185.0,92.0,2,2022-06-11 00:00:00,9999-12-31,1,2634
9013,Gemma Beadsworth,F,1987,180.0,78.0,2,2022-06-11 00:00:00,9999-12-31,1,2635
9014,Jamie Beadsworth,M,1985,193.0,110.0,5,2022-06-11 00:00:00,9999-12-31,1,2636
9015,"Daniel ""Dan"" Beahan",M,1984,188.0,93.0,1,2022-06-11 00:00:00,9999-12-31,1,2637
9021,Brian Beaman,M,1984,178.0,86.0,2,2022-06-11 00:00:00,9999-12-31,1,2638
9028,Jeff Bean,M,1977,180.0,83.0,1,2022-06-11 00:00:00,9999-12-31,1,2639
9030,Nicolas Bean,M,1988,170.0,63.0,2,2022-06-11 00:00:00,9999-12-31,1,2640
9032,"Aaron J. ""AJ"" Bear",M,1977,170.0,82.0,5,2022-06-11 00:00:00,9999-12-31,1,2641
9034,Amanda Ray Beard (-Brown),F,1982,173.0,59.0,2,2022-06-11 00:00:00,9999-12-31,1,2642
9037,David Beard,M,1974,196.0,95.0,5,2022-06-11 00:00:00,9999-12-31,1,2643
9040,"Jonathan ""Jon"" Beare",M,1974,185.0,75.0,3,2022-06-11 00:00:00,9999-12-31,1,2644
9041,Colin Kenneth Beashel,M,1960,181.0,87.0,3,2022-06-11 00:00:00,9999-12-31,1,2645
9048,Jean-Guillaume Batrix,M,1989,172.0,,2,2022-06-11 00:00:00,9999-12-31,1,2646
9054,Lynne Beattie,F,1986,182.0,64.0,2,2022-06-11 00:00:00,9999-12-31,1,2647
9058,Ronald Layne Beaubien,M,1976,198.0,100.0,1,2022-06-11 00:00:00,9999-12-31,1,2648
9059,Danielle Elizabeth Marie Beaubrun,F,1990,162.0,50.0,3,2022-06-11 00:00:00,9999-12-31,1,2649
9063,Marie-ve Beauchemin-Nadeau,F,1989,166.0,69.0,3,2022-06-11 00:00:00,9999-12-31,1,2650
9065,Gabriel Beauchesne-Svigny,M,1985,182.0,84.0,4,2022-06-11 00:00:00,9999-12-31,1,2651
9066,Genevive Beauchesne-Svigny,F,1986,170.0,68.0,5,2022-06-11 00:00:00,9999-12-31,1,2652
9067,Clment Beaud,M,1981,184.0,81.0,5,2022-06-11 00:00:00,9999-12-31,1,2653
9068,Marie-Pier Beaudet,F,1987,164.0,56.0,3,2022-06-11 00:00:00,9999-12-31,1,2654
9071,Philippe Beaudry,M,1987,183.0,73.0,1,2022-06-11 00:00:00,9999-12-31,1,2655
9078,Julie Beaulieu,F,1983,155.0,48.0,2,2022-06-11 00:00:00,9999-12-31,1,2656
9079,Alex Beaulieu-Marchand,M,1995,182.0,70.0,2,2022-06-11 00:00:00,9999-12-31,1,2657
9086,Lyne Beaumont,F,1978,170.0,56.0,3,2022-06-11 00:00:00,9999-12-31,1,2658
9089,Maxime Eugne Ren Beaumont,M,1982,191.0,94.0,1,2022-06-11 00:00:00,9999-12-31,1,2659
9093,Robin Mary Beauregard,F,1979,175.0,81.0,2,2022-06-11 00:00:00,9999-12-31,1,2660
9096,Karen Rose Marie Beautle,F,1971,177.0,54.0,4,2022-06-11 00:00:00,9999-12-31,1,2661
9100,Keith Beavers,M,1983,185.0,75.0,5,2022-06-11 00:00:00,9999-12-31,1,2662
9103,Gustave Anicet Bebbe Mbangue,M,1982,176.0,77.0,5,2022-06-11 00:00:00,9999-12-31,1,2663
9109,Paul Rolland Bebey Kingu,M,1987,183.0,70.0,4,2022-06-11 00:00:00,9999-12-31,1,2664
9111,Anna Rose Bebington-Watkins,F,1983,183.0,78.0,2,2022-06-11 00:00:00,9999-12-31,1,2665
9117,Jos Ramn Beca Borrego,M,1953,168.0,63.0,3,2022-06-11 00:00:00,9999-12-31,1,2666
9118,Sylvie Becaert,F,1976,166.0,54.0,1,2022-06-11 00:00:00,9999-12-31,1,2667
9124,Andrea Beccari,M,1978,190.0,80.0,1,2022-06-11 00:00:00,9999-12-31,1,2668
9125,Jrmy Beccu,M,1991,165.0,49.0,4,2022-06-11 00:00:00,9999-12-31,1,2669
9126,Cristian Daniel Becerine,M,1977,177.0,81.0,5,2022-06-11 00:00:00,9999-12-31,1,2670
9128,Camilo Jos Becerra Velasco,M,1980,184.0,75.0,2,2022-06-11 00:00:00,9999-12-31,1,2671
9130,Mara Lourdes Becerra Portero,F,1973,172.0,58.0,4,2022-06-11 00:00:00,9999-12-31,1,2672
9135,Andreas Bech,M,1969,182.0,73.0,2,2022-06-11 00:00:00,9999-12-31,1,2673
9142,Kelly Bchard,F,1978,175.0,66.0,3,2022-06-11 00:00:00,9999-12-31,1,2674
9152,Christoph Bechmann,M,1972,190.0,88.0,2,2022-06-11 00:00:00,9999-12-31,1,2675
9154,Laura Bechtolsheimer (-Tomlinson),F,1985,169.0,56.0,3,2022-06-11 00:00:00,9999-12-31,1,2676
9157,Bronislav Bechysk,M,1962,175.0,78.0,4,2022-06-11 00:00:00,9999-12-31,1,2677
9159,Enis Beirbegovi,M,1977,181.0,90.0,1,2022-06-11 00:00:00,9999-12-31,1,2678
9171,Karol Beck,M,1982,181.0,75.0,3,2022-06-11 00:00:00,9999-12-31,1,2679
9184,Timothy Beck,M,1977,177.0,80.0,4,2022-06-11 00:00:00,9999-12-31,1,2680
9190,Daniel Becke,M,1978,187.0,76.0,3,2022-06-11 00:00:00,9999-12-31,1,2681
9192,Nadine Beckel,F,1977,190.0,94.0,4,2022-06-11 00:00:00,9999-12-31,1,2682
9193,"Matthew ""Matt"" Beckenham",M,1976,182.0,72.0,4,2022-06-11 00:00:00,9999-12-31,1,2683
9196,Britta Christiane Becker (-Kerner),F,1973,176.0,65.0,4,2022-06-11 00:00:00,9999-12-31,1,2684
9198,Charlotte Becker,F,1983,173.0,64.0,5,2022-06-11 00:00:00,9999-12-31,1,2685
9209,Marcus Becker,M,1982,180.0,72.0,5,2022-06-11 00:00:00,9999-12-31,1,2686
9211,Maritta Becker,F,1982,168.0,64.0,2,2022-06-11 00:00:00,9999-12-31,1,2687
9213,Otto Becker,M,1959,182.0,78.0,2,2022-06-11 00:00:00,9999-12-31,1,2688
9218,Sean Peter Becker,M,1976,183.0,94.0,5,2022-06-11 00:00:00,9999-12-31,1,2689
9221,"Thomas ""Tom"" Becker",M,1975,188.0,100.0,3,2022-06-11 00:00:00,9999-12-31,1,2690
9224,Courtenay Compton Becker-Dey,F,1965,173.0,65.0,4,2022-06-11 00:00:00,9999-12-31,1,2691
9230,Patrick Beckert,M,1991,183.0,80.0,1,2022-06-11 00:00:00,9999-12-31,1,2692
9231,Stephanie Beckert,F,1989,172.0,73.0,1,2022-06-11 00:00:00,9999-12-31,1,2693
9234,Julia Kathleen Beckett,F,1986,170.0,63.0,4,2022-06-11 00:00:00,9999-12-31,1,2694
9236,Allison J. Beckford,F,1979,175.0,61.0,4,2022-06-11 00:00:00,9999-12-31,1,2695
9237,James Charles Beckford,M,1975,178.0,78.0,4,2022-06-11 00:00:00,9999-12-31,1,2696
9240,"Oliver John ""Oli"" Beckingsale",M,1976,182.0,63.0,5,2022-06-11 00:00:00,9999-12-31,1,2697
9259,Violeta Beclea-Szekely,F,1965,169.0,52.0,4,2022-06-11 00:00:00,9999-12-31,1,2698
9263,Franziska Amlia Lustosa Becskehazy,F,1966,159.0,50.0,4,2022-06-11 00:00:00,9999-12-31,1,2699
9265,Brigitte Becue,F,1973,162.0,55.0,1,2022-06-11 00:00:00,9999-12-31,1,2700
9269,Vclav Bev,M,1957,181.0,82.0,4,2022-06-11 00:00:00,9999-12-31,1,2701
9270,Pl Bedk,M,1986,156.0,52.0,3,2022-06-11 00:00:00,9999-12-31,1,2702
9271,Zsolt Bedk,M,1984,163.0,56.0,2,2022-06-11 00:00:00,9999-12-31,1,2703
9273,"Daniela ""Dja"" Bedov",F,1983,171.0,52.0,2,2022-06-11 00:00:00,9999-12-31,1,2704
9276,ric Bdard,M,1977,173.0,77.0,1,2022-06-11 00:00:00,9999-12-31,1,2705
9277,Marc-Andr Bdard,M,1987,171.0,70.0,3,2022-06-11 00:00:00,9999-12-31,1,2706
9279,Mariya Andreyevna Bedaryova,F,1993,170.0,70.0,2,2022-06-11 00:00:00,9999-12-31,1,2707
9286,Branko Bedekovi,M,1973,199.0,97.0,4,2022-06-11 00:00:00,9999-12-31,1,2708
9291,"Barbara Jane ""B. J."" Bedford (-Miller)",F,1973,172.0,61.0,3,2022-06-11 00:00:00,9999-12-31,1,2709
9296,Ryan Bedford,M,1987,185.0,82.0,3,2022-06-11 00:00:00,9999-12-31,1,2710
9298,Tibor Bdi,M,1974,183.0,82.0,5,2022-06-11 00:00:00,9999-12-31,1,2711
9299,Davit Bedinadze,M,1985,168.0,60.0,1,2022-06-11 00:00:00,9999-12-31,1,2712
9308,Agnieszka Bednarek (-Kasza),F,1986,185.0,70.0,3,2022-06-11 00:00:00,9999-12-31,1,2713
9312,Nina Bednarik,F,1983,160.0,61.0,2,2022-06-11 00:00:00,9999-12-31,1,2714
9320,Yevgeny Aleksandrovich Bedulin,M,1986,191.0,100.0,2,2022-06-11 00:00:00,9999-12-31,1,2715
9322,Istvn Be,M,1972,184.0,93.0,1,2022-06-11 00:00:00,9999-12-31,1,2716
9323,Kerry Bee,F,1975,162.0,55.0,3,2022-06-11 00:00:00,9999-12-31,1,2717
9328,Stephan Beeharry,M,1975,185.0,70.0,1,2022-06-11 00:00:00,9999-12-31,1,2718
9334,Binia Beeli (-Feltscher),F,1979,175.0,62.0,2,2022-06-11 00:00:00,9999-12-31,1,2719
9336,"Kalayathumkuzhi Mathews ""K. M."" Beenamol",F,1975,163.0,50.0,3,2022-06-11 00:00:00,9999-12-31,1,2720
9336,"Kalayathumkuzhi Mathews ""K. M."" Beenamol",F,1976,163.0,50.0,3,2022-06-11 00:00:00,9999-12-31,1,2721
9338,Ben Beer,M,1972,185.0,91.0,1,2022-06-11 00:00:00,9999-12-31,1,2722
9341,Jessica Eliza Beer,F,1980,183.0,78.0,4,2022-06-11 00:00:00,9999-12-31,1,2723
9349,Ludger Beerbaum,M,1964,190.0,85.0,1,2022-06-11 00:00:00,9999-12-31,1,2724
9349,Ludger Beerbaum,M,1963,190.0,85.0,1,2022-06-11 00:00:00,9999-12-31,1,2725
9351,Roy Johannes Henricus Beerens,M,1988,173.0,70.0,2,2022-06-11 00:00:00,9999-12-31,1,2726
9353,Janine Beermann,F,1984,170.0,63.0,3,2022-06-11 00:00:00,9999-12-31,1,2727
9355,"Daniel ""Dan"" Beery",M,1975,200.0,97.0,1,2022-06-11 00:00:00,9999-12-31,1,2728
9362,"Alexandra Helen M. ""Alex"" Beever",F,1973,182.0,77.0,1,2022-06-11 00:00:00,9999-12-31,1,2729
9363,James Alexander Beevers,M,1979,183.0,80.0,1,2022-06-11 00:00:00,9999-12-31,1,2730
9365,Romela Begaj,F,1987,163.0,58.0,4,2022-06-11 00:00:00,9999-12-31,1,2731
9366,"Kanatbek Kubatovich ""Kanat"" Begaliyev",M,1984,168.0,66.0,1,2022-06-11 00:00:00,9999-12-31,1,2732
9369,"Christopher Stephen ""Chris"" Begg",M,1980,191.0,93.0,3,2022-06-11 00:00:00,9999-12-31,1,2733
9371,Dale Begg-Smith,M,1985,186.0,84.0,1,2022-06-11 00:00:00,9999-12-31,1,2734
9372,Jason Begg-Smith,M,1981,186.0,79.0,3,2022-06-11 00:00:00,9999-12-31,1,2735
9375,Antoine Bghin,M,1974,195.0,90.0,3,2022-06-11 00:00:00,9999-12-31,1,2736
9376,Laurent Bghin,M,1976,197.0,90.0,2,2022-06-11 00:00:00,9999-12-31,1,2737
9378,Vera Begi,F,1982,169.0,70.0,5,2022-06-11 00:00:00,9999-12-31,1,2738
9380,Johanne Bgin,F,1972,180.0,81.0,4,2022-06-11 00:00:00,9999-12-31,1,2739
9381,Amy Yoder Begley,F,1978,163.0,51.0,4,2022-06-11 00:00:00,9999-12-31,1,2740
9384,Nazar Begliyev,M,1980,185.0,75.0,2,2022-06-11 00:00:00,9999-12-31,1,2741
9386,Daniel William Henry Bego,M,1990,172.0,64.0,5,2022-06-11 00:00:00,9999-12-31,1,2742
9389,Irina Camelia Begu,F,1991,181.0,67.0,3,2022-06-11 00:00:00,9999-12-31,1,2743
9392,Kieran Philip Behan,M,1989,163.0,65.0,1,2022-06-11 00:00:00,9999-12-31,1,2744
9393,Abdellah Bhar,M,1963,171.0,58.0,1,2022-06-11 00:00:00,9999-12-31,1,2745
9394,Adriana Brando Behar,F,1969,180.0,64.0,1,2022-06-11 00:00:00,9999-12-31,1,2746
9410,Mathias Behounek,M,1976,186.0,95.0,4,2022-06-11 00:00:00,9999-12-31,1,2747
9416,Pascal Behrenbruch,M,1985,196.0,94.0,4,2022-06-11 00:00:00,9999-12-31,1,2748
9434,Melanie Behringer,F,1986,172.0,71.0,5,2022-06-11 00:00:00,9999-12-31,1,2749
9435,"Benjamin ""Benny"" Behrla",M,1986,192.0,96.0,3,2022-06-11 00:00:00,9999-12-31,1,2750
9437,Christina Beier,F,1985,170.0,53.0,5,2022-06-11 00:00:00,9999-12-31,1,2751
9441,William Beier,M,1983,172.0,64.0,3,2022-06-11 00:00:00,9999-12-31,1,2752
9446,Yuliya Emanulivna Beihelzimer,F,1984,174.0,62.0,2,2022-06-11 00:00:00,9999-12-31,1,2753
9450,Clmence Beikes,F,1984,180.0,71.0,3,2022-06-11 00:00:00,9999-12-31,1,2754
9453,Michael Beilin,M,1976,170.0,63.0,1,2022-06-11 00:00:00,9999-12-31,1,2755
9459,Mohsen Beiranvand,M,1982,185.0,105.0,3,2022-06-11 00:00:00,9999-12-31,1,2756
9460,Elizabeth Lyon Beisel,F,1993,168.0,68.0,4,2022-06-11 00:00:00,9999-12-31,1,2757
9464,Ruth Beita Vila,F,1979,191.0,72.0,4,2022-06-11 00:00:00,9999-12-31,1,2758
9468,Cristian Bejarano Bentez,M,1981,170.0,60.0,3,2022-06-11 00:00:00,9999-12-31,1,2759
9472,Lina Bejjani,F,1984,167.0,55.0,4,2022-06-11 00:00:00,9999-12-31,1,2760
9473,Monika Joanna Bejnar,F,1981,173.0,57.0,3,2022-06-11 00:00:00,9999-12-31,1,2761
9478,Christian Bekamenga Bekamengo Aymard,M,1986,182.0,76.0,4,2022-06-11 00:00:00,9999-12-31,1,2762
9479,Sofia Bekatorou (-Kosmatopoulos),F,1978,172.0,62.0,1,2022-06-11 00:00:00,9999-12-31,1,2763
9480,Vadim Nikolayevich Bekbulatov,M,1971,186.0,87.0,2,2022-06-11 00:00:00,9999-12-31,1,2764
9484,Zsuzsanna Bekecs,F,1977,175.0,62.0,5,2022-06-11 00:00:00,9999-12-31,1,2765
9485,Alemitu Bekele Degfa,F,1978,165.0,48.0,4,2022-06-11 00:00:00,9999-12-31,1,2766
9487,Kenenisa Bekele Beyecha,M,1982,165.0,56.0,2,2022-06-11 00:00:00,9999-12-31,1,2767
9488,Mekdes Bekele Tadesse,F,1987,180.0,58.0,2,2022-06-11 00:00:00,9999-12-31,1,2768
9490,Tariku Bekele Beyecha,M,1987,173.0,65.0,1,2022-06-11 00:00:00,9999-12-31,1,2769
9496,Andriy Bekh,M,1984,183.0,75.0,1,2022-06-11 00:00:00,9999-12-31,1,2770
9502,Fredrik Raaen Bekken,M,1975,183.0,84.0,2,2022-06-11 00:00:00,9999-12-31,1,2771
9507,Dennis Bekkers,M,1981,174.0,68.0,4,2022-06-11 00:00:00,9999-12-31,1,2772
9509,Kristin Bekkevold,F,1977,173.0,64.0,5,2022-06-11 00:00:00,9999-12-31,1,2773
9511,Daniel N'Dene Bekono,M,1978,184.0,,5,2022-06-11 00:00:00,9999-12-31,1,2774
9512,Emir Bekri,M,1991,195.0,88.0,3,2022-06-11 00:00:00,9999-12-31,1,2775
9514,Aydar Bolatovich Bekzhanov,M,1994,174.0,70.0,1,2022-06-11 00:00:00,9999-12-31,1,2776
9515,Alexei Bel,M,1990,,,4,2022-06-11 00:00:00,9999-12-31,1,2777
9517,Khaled Bel Ad,M,1974,195.0,87.0,1,2022-06-11 00:00:00,9999-12-31,1,2778
9522,Adil Bel Gaid,M,1971,183.0,81.0,5,2022-06-11 00:00:00,9999-12-31,1,2779
9525,Mohamed Habib Bel Hadj,M,1973,180.0,67.0,1,2022-06-11 00:00:00,9999-12-31,1,2780
9529,Hadj Bel Kheir,M,1977,164.0,57.0,4,2022-06-11 00:00:00,9999-12-31,1,2781
9532,Mohamed Khaled Belabbas,M,1981,178.0,70.0,5,2022-06-11 00:00:00,9999-12-31,1,2782
9538,Ahmed Belal,M,1968,190.0,90.0,4,2022-06-11 00:00:00,9999-12-31,1,2783
9541,Tatyana Valeryevna Belan,F,1983,165.0,43.0,2,2022-06-11 00:00:00,9999-12-31,1,2784
9551,Frdric Belaubre,M,1980,177.0,62.0,2,2022-06-11 00:00:00,9999-12-31,1,2785
9554,Jon Belaustegui Ruano,M,1979,195.0,100.0,2,2022-06-11 00:00:00,9999-12-31,1,2786
9558,Aleksandrs Beavskis,M,1964,183.0,85.0,4,2022-06-11 00:00:00,9999-12-31,1,2787
9561,Tanith Jessica Louise Belbin,F,1985,167.0,52.0,3,2022-06-11 00:00:00,9999-12-31,1,2788
9564,Friederike Belcher (Ziegelmayer-),F,1982,180.0,70.0,5,2022-06-11 00:00:00,9999-12-31,1,2789
9567,Mathew Belcher,M,1983,173.0,62.0,3,2022-06-11 00:00:00,9999-12-31,1,2790
9573,Claudia Renate Belderbos,F,1985,175.0,72.0,3,2022-06-11 00:00:00,9999-12-31,1,2791
9579,"Michael ""Mike"" Belenkie",M,1975,201.0,95.0,5,2022-06-11 00:00:00,9999-12-31,1,2792
9581,Almensh Belete,F,1990,156.0,44.0,4,2022-06-11 00:00:00,9999-12-31,1,2793
9582,Mimi Belete Gebregeiorges,F,1988,169.0,56.0,3,2022-06-11 00:00:00,9999-12-31,1,2794
9584,Alexei Beletsky,M,1980,177.0,,4,2022-06-11 00:00:00,9999-12-31,1,2795
9591,Ahmed Youssef Belgasem,M,1988,165.0,68.0,1,2022-06-11 00:00:00,9999-12-31,1,2796
9593,Sami Belgroun,M,1975,188.0,100.0,4,2022-06-11 00:00:00,9999-12-31,1,2797
9596,Sad Belhout,M,1975,170.0,68.0,1,2022-06-11 00:00:00,9999-12-31,1,2798
9597,Tetiana Beliaieva,F,1972,168.0,70.0,1,2022-06-11 00:00:00,9999-12-31,1,2799
9600,Pavlos Beligratis,M,1978,184.0,87.0,4,2022-06-11 00:00:00,9999-12-31,1,2800
9601,Anastasiya Aleksandrovna Belikova,F,1979,177.0,55.0,2,2022-06-11 00:00:00,9999-12-31,1,2801
9602,Marina Viktorovna Belikova,F,1986,173.0,58.0,3,2022-06-11 00:00:00,9999-12-31,1,2802
9603,Maria Belimpasaki,F,1991,175.0,64.0,4,2022-06-11 00:00:00,9999-12-31,1,2803
9607,Lyndsay Belisle,F,1978,150.0,48.0,4,2022-06-11 00:00:00,9999-12-31,1,2804
9611,Patrick Beljaards,M,1978,190.0,93.0,2,2022-06-11 00:00:00,9999-12-31,1,2805
9614,Bojan Beljanski,M,1986,200.0,105.0,1,2022-06-11 00:00:00,9999-12-31,1,2806
9615,Paul Adam Belk,M,1977,193.0,88.0,4,2022-06-11 00:00:00,9999-12-31,1,2807
9617,Yamna Belkacem (Oubouhou-),F,1974,164.0,53.0,3,2022-06-11 00:00:00,9999-12-31,1,2808
9620,Aleksandr Sergeyevich Belkin,M,1983,165.0,68.0,3,2022-06-11 00:00:00,9999-12-31,1,2809
9621,Olga Vladimirovna Belkina,F,1991,173.0,58.0,3,2022-06-11 00:00:00,9999-12-31,1,2810
9622,Sabine Belkofer,F,1968,170.0,62.0,2,2022-06-11 00:00:00,9999-12-31,1,2811
9625,Alexei Bell Quintero,M,1984,176.0,87.0,1,2022-06-11 00:00:00,9999-12-31,1,2812
9631,Daniel Rae Bell,M,1990,180.0,72.0,4,2022-06-11 00:00:00,9999-12-31,1,2813
9635,Florence Elizabeth Bell,F,1997,156.0,59.0,5,2022-06-11 00:00:00,9999-12-31,1,2814
9643,"Katherine ""Katie"" Bell",F,1988,150.0,43.0,4,2022-06-11 00:00:00,9999-12-31,1,2815
9644,Kenwood Kenta Bell,M,1977,183.0,77.0,3,2022-06-11 00:00:00,9999-12-31,1,2816
9652,Paul Bell,M,1980,176.0,74.0,1,2022-06-11 00:00:00,9999-12-31,1,2817
9654,Regla Maritza Bell McKenzie,F,1970,180.0,73.0,2,2022-06-11 00:00:00,9999-12-31,1,2818
9655,"Robin ""Rob"" Bell",M,1978,193.0,87.0,1,2022-06-11 00:00:00,9999-12-31,1,2819
9659,"Zachary Michael ""Zach"" Bell",M,1983,175.0,75.0,2,2022-06-11 00:00:00,9999-12-31,1,2820
9661,Tina Moewai Bell-Kake,F,1967,165.0,60.0,1,2022-06-11 00:00:00,9999-12-31,1,2821
9663,Franoise Josphine Bella,F,1983,158.0,60.0,4,2022-06-11 00:00:00,9999-12-31,1,2822
9666,Jefferson Bellaguarda,M,1977,193.0,93.0,5,2022-06-11 00:00:00,9999-12-31,1,2823
